DIA,MES,HORA,MIN,Vlo_change,Emp_change,temporada_alta,periodo_dia,DIANOM,MESNOM,Des_I,TIPOVUELO,OPERA,atraso_15
15,6,5,45,0,0,0,mañana,Jueves,Jun,SLLP,I,Grupo LATAM,0
15,6,5,50,0,0,0,mañana,Jueves,Jun,SCFA,N,Sky Airline,1
15,6,6,0,0,1,0,mañana,Jueves,Jun,SCTE,N,Latin American Wings,1
15,6,6,10,0,0,0,mañana,Jueves,Jun,SCDA,N,Grupo LATAM,0
15,6,6,10,0,0,0,mañana,Jueves,Jun,SCIE,N,Sky Airline,0
15,6,6,14,0,1,0,mañana,Jueves,Jun,SPJC,I,Avianca,0
15,6,6,15,0,0,0,mañana,Jueves,Jun,SABE,I,Aerolineas Argentinas,0
15,6,6,15,0,0,0,mañana,Jueves,Jun,SCCF,N,Sky Airline,0
15,6,6,30,0,1,0,mañana,Jueves,Jun,SCIE,N,Latin American Wings,0
15,6,6,30,0,0,0,mañana,Jueves,Jun,SCCI,N,Sky Airline,0
15,6,6,35,0,0,0,mañana,Jueves,Jun,SAEZ,I,Sky Airline,0
15,6,6,45,0,0,0,mañana,Jueves,Jun,SCDA,N,Grupo LATAM,0
15,6,6,45,0,0,0,mañana,Jueves,Jun,SBGR,I,Grupo LATAM,0
15,6,6,53,0,0,0,mañana,Jueves,Jun,SKBO,I,Avianca,0
15,6,7,0,0,0,0,mañana,Jueves,Jun,SAEZ,I,Grupo LATAM,0
15,6,7,0,0,1,0,mañana,Jueves,Jun,SCFA,N,Grupo LATAM,1
15,6,7,5,0,1,0,mañana,Jueves,Jun,SCCF,N,Grupo LATAM,0
15,6,7,20,0,0,0,mañana,Jueves,Jun,SCAT,N,Grupo LATAM,1
15,6,7,20,0,1,0,mañana,Jueves,Jun,SCTE,N,Grupo LATAM,0
15,6,7,25,0,0,0,mañana,Jueves,Jun,SBGR,I,Grupo LATAM,0
15,6,7,30,0,0,0,mañana,Jueves,Jun,SCQP,N,Sky Airline,1
15,6,7,30,0,0,0,mañana,Jueves,Jun,SUMU,I,Sky Airline,1
15,6,7,35,0,1,0,mañana,Jueves,Jun,SCQP,N,Grupo LATAM,0
15,6,7,40,0,1,0,mañana,Jueves,Jun,SCIE,N,Grupo LATAM,1
15,6,7,45,0,0,0,mañana,Jueves,Jun,SUMU,I,Grupo LATAM,0
15,6,7,55,0,1,0,mañana,Jueves,Jun,SABE,I,Grupo LATAM,1
15,6,8,0,0,0,0,mañana,Jueves,Jun,SAME,I,Grupo LATAM,1
15,6,8,0,0,0,0,mañana,Jueves,Jun,SLVR,I,Grupo LATAM,1
15,6,8,10,0,0,0,mañana,Jueves,Jun,SPJC,I,Grupo LATAM,0
15,6,8,20,0,0,0,mañana,Jueves,Jun,SABE,I,Aerolineas Argentinas,0
15,6,8,20,0,0,0,mañana,Jueves,Jun,SABE,I,Grupo LATAM,0
15,6,8,25,0,1,0,mañana,Jueves,Jun,SCBA,N,Grupo LATAM,1
15,6,8,25,0,0,0,mañana,Jueves,Jun,SCCF,N,Grupo LATAM,0
15,6,8,30,0,0,0,mañana,Jueves,Jun,SCIP,N,Grupo LATAM,1
15,6,8,35,0,0,0,mañana,Jueves,Jun,SACO,I,Grupo LATAM,0
15,6,8,45,0,0,0,mañana,Jueves,Jun,SCFA,N,Grupo LATAM,0
15,6,8,45,0,0,0,mañana,Jueves,Jun,SBGL,I,Grupo LATAM,1
15,6,9,0,0,1,0,mañana,Jueves,Jun,SCTE,N,Grupo LATAM,0
15,6,9,20,0,1,0,mañana,Jueves,Jun,SCQP,N,Grupo LATAM,0
15,6,9,25,0,0,0,mañana,Jueves,Jun,SCFA,N,Sky Airline,0
15,6,9,35,0,1,0,mañana,Jueves,Jun,SCIE,N,Grupo LATAM,0
15,6,9,35,0,0,0,mañana,Jueves,Jun,SABE,I,Aerolineas Argentinas,0
15,6,10,0,0,1,0,mañana,Jueves,Jun,SCCI,N,Grupo LATAM,0
15,6,10,10,0,0,0,mañana,Jueves,Jun,SCFA,N,Grupo LATAM,0
15,6,10,10,0,0,0,mañana,Jueves,Jun,SAEZ,I,Grupo LATAM,0
15,6,10,10,0,0,0,mañana,Jueves,Jun,SCTE,N,Sky Airline,0
15,6,10,30,0,1,0,mañana,Jueves,Jun,SCSE,N,Grupo LATAM,0
15,6,10,40,0,0,0,mañana,Jueves,Jun,SCVD,N,Sky Airline,0
15,6,10,45,0,0,0,mañana,Jueves,Jun,SCIE,N,Sky Airline,1
15,6,10,45,0,0,0,mañana,Jueves,Jun,SAEZ,I,Air Canada,0
15,6,10,50,0,0,0,mañana,Jueves,Jun,SAEZ,I,K.L.M.,0
15,6,10,50,0,0,0,mañana,Jueves,Jun,LIRF,I,Alitalia,0
15,6,11,4,0,0,0,mañana,Jueves,Jun,MPTO,I,Copa Air,0
15,6,11,5,0,0,0,mañana,Jueves,Jun,SCSE,N,Sky Airline,0
15,6,11,15,0,0,0,mañana,Jueves,Jun,SCDA,N,Sky Airline,1
15,6,11,25,0,0,0,mañana,Jueves,Jun,SAME,I,Grupo LATAM,1
15,6,11,40,0,0,0,mañana,Jueves,Jun,LEMD,I,Iberia,0
15,6,11,45,0,0,0,mañana,Jueves,Jun,SCTE,N,Sky Airline,0
15,6,11,45,0,0,0,mañana,Jueves,Jun,SBGR,I,Grupo LATAM,0
15,6,11,50,0,0,0,mañana,Jueves,Jun,SCFA,N,Grupo LATAM,0
15,6,11,55,0,1,0,mañana,Jueves,Jun,SCCF,N,Grupo LATAM,0
15,6,12,5,0,0,0,tarde,Jueves,Jun,SAEZ,I,Sky Airline,1
15,6,12,10,0,0,0,tarde,Jueves,Jun,SCDA,N,Grupo LATAM,1
15,6,12,10,0,0,0,tarde,Jueves,Jun,SCFA,N,Grupo LATAM,0
15,6,12,15,0,0,0,tarde,Jueves,Jun,LFPG,I,Air France,0
15,6,12,40,0,1,0,tarde,Jueves,Jun,SCTE,N,Grupo LATAM,1
15,6,13,0,0,0,0,tarde,Jueves,Jun,SCCF,N,Sky Airline,0
15,6,13,15,0,0,0,tarde,Jueves,Jun,SKBO,I,Grupo LATAM,1
15,6,13,20,0,0,0,tarde,Jueves,Jun,SBGL,I,Grupo LATAM,1
15,6,13,25,0,0,0,tarde,Jueves,Jun,SCFA,N,Grupo LATAM,0
15,6,13,30,0,0,0,tarde,Jueves,Jun,SGAS,I,Grupo LATAM,1
15,6,13,35,0,1,0,tarde,Jueves,Jun,SCVD,N,Grupo LATAM,0
15,6,13,50,0,0,0,tarde,Jueves,Jun,SPJC,I,Grupo LATAM,0
15,6,13,55,0,1,0,tarde,Jueves,Jun,SCQP,N,Grupo LATAM,0
15,6,14,10,0,1,0,tarde,Jueves,Jun,SCSE,N,Grupo LATAM,0
15,6,14,10,0,0,0,tarde,Jueves,Jun,SPJC,I,Sky Airline,0
15,6,14,10,0,0,0,tarde,Jueves,Jun,SCFA,N,Sky Airline,1
15,6,14,10,0,1,0,tarde,Jueves,Jun,SCCF,N,Grupo LATAM,0
15,6,14,15,0,0,0,tarde,Jueves,Jun,SAME,I,Grupo LATAM,1
15,6,14,20,0,0,0,tarde,Jueves,Jun,SBGR,I,Gol Trans,1
15,6,14,25,0,1,0,tarde,Jueves,Jun,SCIE,N,Grupo LATAM,1
15,6,14,35,0,0,0,tarde,Jueves,Jun,SAEZ,I,Grupo LATAM,0
15,6,14,40,0,0,0,tarde,Jueves,Jun,SCVD,N,Sky Airline,0
15,6,14,40,0,0,0,tarde,Jueves,Jun,SCFA,N,Grupo LATAM,0
15,6,14,50,0,0,0,tarde,Jueves,Jun,SCSE,N,Grupo LATAM,0
15,6,14,50,0,0,0,tarde,Jueves,Jun,SCIE,N,Sky Airline,0
15,6,14,50,0,0,0,tarde,Jueves,Jun,SUMU,I,Grupo LATAM,0
15,6,14,55,0,0,0,tarde,Jueves,Jun,SCAT,N,Grupo LATAM,0
15,6,15,0,0,0,0,tarde,Jueves,Jun,SCCF,N,Grupo LATAM,0
15,6,15,16,0,0,0,tarde,Jueves,Jun,SKBO,I,Avianca,0
15,6,15,25,0,0,0,tarde,Jueves,Jun,SCCF,N,Sky Airline,0
15,6,15,30,0,1,0,tarde,Jueves,Jun,SCIE,N,Grupo LATAM,0
15,6,15,30,0,1,0,tarde,Jueves,Jun,SCTE,N,Grupo LATAM,0
15,6,15,40,0,0,0,tarde,Jueves,Jun,SABE,I,Aerolineas Argentinas,1
15,6,15,45,0,0,0,tarde,Jueves,Jun,SCSE,N,Sky Airline,1
15,6,15,50,0,0,0,tarde,Jueves,Jun,SAEZ,I,Grupo LATAM,0
15,6,15,55,0,0,0,tarde,Jueves,Jun,SBGR,I,Grupo LATAM,1
15,6,16,0,0,1,0,tarde,Jueves,Jun,SCTE,N,Latin American Wings,0
15,6,16,10,0,0,0,tarde,Jueves,Jun,SACO,I,Grupo LATAM,0
15,6,16,30,0,1,0,tarde,Jueves,Jun,SCIE,N,Grupo LATAM,0
15,6,16,35,0,0,0,tarde,Jueves,Jun,SCCF,N,Grupo LATAM,0
15,6,17,0,0,1,0,tarde,Jueves,Jun,SCSE,N,Grupo LATAM,0
15,6,17,5,0,0,0,tarde,Jueves,Jun,SCCF,N,Sky Airline,0
15,6,17,10,0,0,0,tarde,Jueves,Jun,SCDA,N,Grupo LATAM,0
15,6,17,10,0,0,0,tarde,Jueves,Jun,SAME,I,Sky Airline,0
15,6,17,15,0,0,0,tarde,Jueves,Jun,SBGL,I,Grupo LATAM,0
15,6,17,25,0,0,0,tarde,Jueves,Jun,SACO,I,Sky Airline,1
15,6,17,35,0,1,0,tarde,Jueves,Jun,SCIE,N,Grupo LATAM,1
15,6,17,50,0,0,0,tarde,Jueves,Jun,SABE,I,Grupo LATAM,0
15,6,17,55,0,0,0,tarde,Jueves,Jun,SCFA,N,Grupo LATAM,1
15,6,18,0,0,1,0,tarde,Jueves,Jun,SCIE,N,Latin American Wings,0
15,6,18,5,0,0,0,tarde,Jueves,Jun,SCFA,N,Sky Airline,1
15,6,18,10,0,1,0,tarde,Jueves,Jun,SCTE,N,Grupo LATAM,1
15,6,18,10,0,0,0,tarde,Jueves,Jun,SCQP,N,Sky Airline,1
15,6,18,10,0,0,0,tarde,Jueves,Jun,LEMD,I,Grupo LATAM,1
15,6,18,15,0,1,0,tarde,Jueves,Jun,SCAT,N,Grupo LATAM,1
15,6,18,20,0,1,0,tarde,Jueves,Jun,SCQP,N,Grupo LATAM,1
15,6,18,25,0,0,0,tarde,Jueves,Jun,CYYZ,I,Air Canada,0
15,6,18,25,0,0,0,tarde,Jueves,Jun,SAEZ,I,Aerolineas Argentinas,1
15,6,18,30,0,0,0,tarde,Jueves,Jun,SBGR,I,Grupo LATAM,0
15,6,18,30,0,1,0,tarde,Jueves,Jun,SCIE,N,Grupo LATAM,0
15,6,18,40,0,0,0,tarde,Jueves,Jun,SCTE,N,Sky Airline,1
15,6,18,45,0,1,0,tarde,Jueves,Jun,SCAT,N,Grupo LATAM,0
15,6,18,45,0,0,0,tarde,Jueves,Jun,SCAR,N,Sky Airline,1
15,6,18,55,0,1,0,tarde,Jueves,Jun,SPJC,I,Grupo LATAM,0
15,6,19,5,0,0,0,noche,Jueves,Jun,SCAT,N,Sky Airline,0
15,6,19,5,0,1,0,noche,Jueves,Jun,SCCF,N,Grupo LATAM,0
15,6,19,15,0,1,0,noche,Jueves,Jun,SCSE,N,Grupo LATAM,0
15,6,19,20,0,0,0,noche,Jueves,Jun,SCDA,N,Sky Airline,1
15,6,19,25,0,0,0,noche,Jueves,Jun,SCDA,N,Grupo LATAM,0
15,6,19,30,0,0,0,noche,Jueves,Jun,SPJC,I,Grupo LATAM,0
15,6,19,35,0,1,0,noche,Jueves,Jun,SCCF,N,Grupo LATAM,0
15,6,19,40,0,0,0,noche,Jueves,Jun,KATL,I,Delta Air,0
15,6,19,40,0,1,0,noche,Jueves,Jun,SCFA,N,Grupo LATAM,0
15,6,20,0,0,0,0,noche,Jueves,Jun,KMIA,I,American Airlines,0
15,6,20,5,0,0,0,noche,Jueves,Jun,SCAR,N,Sky Airline,1
15,6,20,5,0,1,0,noche,Jueves,Jun,SCCF,N,Grupo LATAM,0
15,6,20,10,0,1,0,noche,Jueves,Jun,SCAR,N,Grupo LATAM,0
15,6,20,15,0,1,0,noche,Jueves,Jun,SCFA,N,Grupo LATAM,0
15,6,20,25,0,0,0,noche,Jueves,Jun,SABE,I,Aerolineas Argentinas,1
15,6,20,35,0,0,0,noche,Jueves,Jun,SCIE,N,Sky Airline,0
15,6,20,55,0,1,0,noche,Jueves,Jun,SCTE,N,Grupo LATAM,1
15,6,20,55,0,0,0,noche,Jueves,Jun,KIAH,I,United Airlines,0
15,6,21,20,0,1,0,noche,Jueves,Jun,SCFA,N,Grupo LATAM,1
15,6,21,25,0,0,0,noche,Jueves,Jun,KMIA,I,Grupo LATAM,0
15,6,21,45,0,0,0,noche,Jueves,Jun,KJFK,I,Grupo LATAM,0
15,6,21,50,0,0,0,noche,Jueves,Jun,SPJC,I,Grupo LATAM,1
15,6,22,10,0,0,0,noche,Jueves,Jun,SCAR,N,Grupo LATAM,1
15,6,22,10,0,0,0,noche,Jueves,Jun,MMMX,I,Aeromexico,0
15,6,22,25,0,1,0,noche,Jueves,Jun,SEGU,I,Grupo LATAM,0
15,6,22,35,0,0,0,noche,Jueves,Jun,KMIA,I,Grupo LATAM,0
15,6,22,50,0,0,0,noche,Jueves,Jun,MMMX,I,Grupo LATAM,0
16,6,0,5,0,0,0,noche,Viernes,Jun,NZAA,I,Grupo LATAM,1
16,6,0,25,0,0,0,noche,Viernes,Jun,SKBO,I,Grupo LATAM,0
16,6,0,27,0,0,0,noche,Viernes,Jun,MPTO,I,Copa Air,0
16,6,0,32,0,0,0,noche,Viernes,Jun,MPTO,I,Copa Air,0
16,6,1,15,0,1,0,noche,Viernes,Jun,SPJC,I,Latin American Wings,1
16,6,1,45,0,1,0,noche,Viernes,Jun,SPJC,I,Latin American Wings,0
16,6,1,50,0,1,0,noche,Viernes,Jun,SCAR,N,Grupo LATAM,1
16,6,2,12,0,0,0,noche,Viernes,Jun,MPTO,I,Copa Air,0
16,6,2,20,0,1,0,noche,Viernes,Jun,SCDA,N,Grupo LATAM,0
16,6,3,40,0,0,0,noche,Viernes,Jun,SABE,I,Grupo LATAM,0
16,6,3,45,0,1,0,noche,Viernes,Jun,SPJC,I,Grupo LATAM,1
16,6,4,15,0,0,0,noche,Viernes,Jun,SBGR,I,Grupo LATAM,0
16,6,4,15,0,1,0,noche,Viernes,Jun,SPJC,I,Grupo LATAM,1
16,6,5,0,0,0,0,mañana,Viernes,Jun,SPJC,I,Sky Airline,0
16,6,5,0,0,0,0,mañana,Viernes,Jun,SCDA,N,Sky Airline,0
16,6,5,0,0,0,0,mañana,Viernes,Jun,MPTO,I,Copa Air,0
16,6,5,15,0,0,0,mañana,Viernes,Jun,SCAR,N,Sky Airline,0
16,6,5,25,0,0,0,mañana,Viernes,Jun,SCAR,N,Grupo LATAM,0
16,6,5,30,0,0,0,mañana,Viernes,Jun,SCTE,N,Sky Airline,0
16,6,5,50,0,0,0,mañana,Viernes,Jun,SCFA,N,Sky Airline,0
16,6,6,0,0,1,0,mañana,Viernes,Jun,SCTE,N,Latin American Wings,0
16,6,6,5,0,0,0,mañana,Viernes,Jun,SCFA,N,Grupo LATAM,0
16,6,6,10,0,0,0,mañana,Viernes,Jun,SBGR,I,Gol Trans,0
16,6,6,10,0,0,0,mañana,Viernes,Jun,SCIE,N,Sky Airline,0
16,6,6,14,0,1,0,mañana,Viernes,Jun,SPJC,I,Avianca,0
16,6,6,15,0,0,0,mañana,Viernes,Jun,SCCF,N,Sky Airline,0
16,6,6,15,0,0,0,mañana,Viernes,Jun,SABE,I,Aerolineas Argentinas,0
16,6,6,15,0,1,0,mañana,Viernes,Jun,SCCF,N,Grupo LATAM,0
16,6,6,20,0,0,0,mañana,Viernes,Jun,SCDA,N,Grupo LATAM,0
16,6,6,30,0,1,0,mañana,Viernes,Jun,SCIE,N,Latin American Wings,0
16,6,6,30,0,0,0,mañana,Viernes,Jun,SCCI,N,Sky Airline,1
16,6,6,30,0,1,0,mañana,Viernes,Jun,SPJC,I,Grupo LATAM,0
16,6,6,35,0,0,0,mañana,Viernes,Jun,SAEZ,I,Sky Airline,0
16,6,6,45,0,0,0,mañana,Viernes,Jun,SBGR,I,Grupo LATAM,0
16,6,6,53,0,0,0,mañana,Viernes,Jun,SKBO,I,Avianca,0
16,6,7,0,0,0,0,mañana,Viernes,Jun,SAEZ,I,Grupo LATAM,1
16,6,7,20,0,0,0,mañana,Viernes,Jun,SCAT,N,Sky Airline,0
16,6,7,20,0,1,0,mañana,Viernes,Jun,SCTE,N,Grupo LATAM,0
16,6,7,25,0,0,0,mañana,Viernes,Jun,SCAT,N,Grupo LATAM,0
16,6,7,25,0,0,0,mañana,Viernes,Jun,SBGR,I,Grupo LATAM,0
16,6,7,30,0,0,0,mañana,Viernes,Jun,SUMU,I,Sky Airline,0
16,6,7,30,0,0,0,mañana,Viernes,Jun,SCQP,N,Sky Airline,1
16,6,7,30,0,1,0,mañana,Viernes,Jun,SCIE,N,Grupo LATAM,0
16,6,7,40,0,0,0,mañana,Viernes,Jun,SKBO,I,Grupo LATAM,1
16,6,7,45,0,0,0,mañana,Viernes,Jun,SUMU,I,Grupo LATAM,0
16,6,7,55,0,1,0,mañana,Viernes,Jun,SABE,I,Grupo LATAM,0
16,6,8,0,0,0,0,mañana,Viernes,Jun,SAME,I,Grupo LATAM,0
16,6,8,10,0,0,0,mañana,Viernes,Jun,SPJC,I,Grupo LATAM,1
16,6,8,15,0,1,0,mañana,Viernes,Jun,SCQP,N,Grupo LATAM,1
16,6,8,20,0,0,0,mañana,Viernes,Jun,SABE,I,Aerolineas Argentinas,1
16,6,8,20,0,0,0,mañana,Viernes,Jun,SABE,I,Grupo LATAM,1
16,6,8,30,0,0,0,mañana,Viernes,Jun,SCIP,N,Grupo LATAM,1
16,6,8,35,0,0,0,mañana,Viernes,Jun,SACO,I,Grupo LATAM,1
16,6,8,45,0,1,0,mañana,Viernes,Jun,SCBA,N,Grupo LATAM,0
16,6,8,45,0,0,0,mañana,Viernes,Jun,SBGL,I,Grupo LATAM,0
16,6,8,50,0,1,0,mañana,Viernes,Jun,SCTE,N,Grupo LATAM,1
16,6,9,5,0,0,0,mañana,Viernes,Jun,SCFA,N,Grupo LATAM,0
16,6,9,10,0,0,0,mañana,Viernes,Jun,SCCF,N,Grupo LATAM,0
16,6,9,25,0,0,0,mañana,Viernes,Jun,SCFA,N,Sky Airline,0
16,6,9,35,0,0,0,mañana,Viernes,Jun,SABE,I,Aerolineas Argentinas,1
16,6,10,5,0,0,0,mañana,Viernes,Jun,SCFA,N,Grupo LATAM,0
16,6,10,10,0,1,0,mañana,Viernes,Jun,SCCF,N,Grupo LATAM,0
16,6,10,10,0,0,0,mañana,Viernes,Jun,SCTE,N,Sky Airline,0
16,6,10,10,0,0,0,mañana,Viernes,Jun,SAEZ,I,Grupo LATAM,0
16,6,10,10,0,1,0,mañana,Viernes,Jun,SCIE,N,Grupo LATAM,0
16,6,10,30,0,1,0,mañana,Viernes,Jun,SCSE,N,Grupo LATAM,0
16,6,10,45,0,0,0,mañana,Viernes,Jun,SCIE,N,Sky Airline,1
16,6,10,45,0,0,0,mañana,Viernes,Jun,SAEZ,I,Air Canada,0
16,6,10,50,0,0,0,mañana,Viernes,Jun,LIRF,I,Alitalia,0
16,6,11,0,0,1,0,mañana,Viernes,Jun,SPJC,I,Latin American Wings,1
16,6,11,4,0,0,0,mañana,Viernes,Jun,MPTO,I,Copa Air,0
16,6,11,5,0,0,0,mañana,Viernes,Jun,SCSE,N,Sky Airline,1
16,6,11,15,0,0,0,mañana,Viernes,Jun,SCDA,N,Sky Airline,1
16,6,11,20,0,0,0,mañana,Viernes,Jun,SBGL,I,Grupo LATAM,1
16,6,11,25,0,0,0,mañana,Viernes,Jun,SAME,I,Grupo LATAM,1
16,6,11,40,0,0,0,mañana,Viernes,Jun,LEMD,I,Iberia,0
16,6,11,45,0,0,0,mañana,Viernes,Jun,SCTE,N,Sky Airline,0
16,6,11,45,0,0,0,mañana,Viernes,Jun,SBGR,I,Grupo LATAM,0
16,6,11,50,0,1,0,mañana,Viernes,Jun,SCIE,N,Grupo LATAM,0
16,6,11,55,0,0,0,mañana,Viernes,Jun,SCDA,N,Grupo LATAM,1
16,6,12,5,0,0,0,tarde,Viernes,Jun,SAEZ,I,Sky Airline,0
16,6,12,15,0,0,0,tarde,Viernes,Jun,LFPG,I,Air France,0
16,6,12,25,0,1,0,tarde,Viernes,Jun,SCCF,N,Grupo LATAM,0
16,6,12,25,0,1,0,tarde,Viernes,Jun,SCFA,N,Grupo LATAM,1
16,6,12,30,0,1,0,tarde,Viernes,Jun,SCJO,N,Grupo LATAM,0
16,6,12,40,0,1,0,tarde,Viernes,Jun,SCTE,N,Grupo LATAM,0
16,6,13,0,0,0,0,tarde,Viernes,Jun,SCCF,N,Sky Airline,0
16,6,13,0,0,1,0,tarde,Viernes,Jun,SCIE,N,Grupo LATAM,0
16,6,13,0,0,0,0,tarde,Viernes,Jun,SCPQ,N,Grupo LATAM,1
16,6,13,5,0,1,0,tarde,Viernes,Jun,SCQP,N,Grupo LATAM,1
16,6,13,20,0,0,0,tarde,Viernes,Jun,SBGL,I,Grupo LATAM,1
16,6,13,30,0,1,0,tarde,Viernes,Jun,YSSY,I,Qantas Airways,0
16,6,13,30,0,0,0,tarde,Viernes,Jun,SCFA,N,Grupo LATAM,0
16,6,13,50,0,0,0,tarde,Viernes,Jun,SPJC,I,Grupo LATAM,0
16,6,14,0,0,1,0,tarde,Viernes,Jun,SCIE,N,Grupo LATAM,0
16,6,14,5,0,1,0,tarde,Viernes,Jun,SCSE,N,Grupo LATAM,0
16,6,14,10,0,0,0,tarde,Viernes,Jun,SCFA,N,Sky Airline,0
16,6,14,10,0,0,0,tarde,Viernes,Jun,SPJC,I,Sky Airline,0
16,6,14,15,0,0,0,tarde,Viernes,Jun,SAME,I,Grupo LATAM,0
16,6,14,15,0,1,0,tarde,Viernes,Jun,SCVD,N,Grupo LATAM,0
16,6,14,20,0,0,0,tarde,Viernes,Jun,SCQP,N,Sky Airline,0
16,6,14,20,0,0,0,tarde,Viernes,Jun,SBGR,I,Gol Trans,1
16,6,14,25,0,0,0,tarde,Viernes,Jun,SCCF,N,Grupo LATAM,0
16,6,14,35,0,0,0,tarde,Viernes,Jun,SAEZ,I,Grupo LATAM,1
16,6,14,40,0,1,0,tarde,Viernes,Jun,SCSE,N,Grupo LATAM,0
16,6,14,40,0,0,0,tarde,Viernes,Jun,SCVD,N,Sky Airline,0
16,6,14,50,0,0,0,tarde,Viernes,Jun,SUMU,I,Grupo LATAM,0
16,6,15,0,0,1,0,tarde,Viernes,Jun,SCFA,N,Grupo LATAM,1
16,6,15,5,0,0,0,tarde,Viernes,Jun,SCAT,N,Grupo LATAM,0
16,6,15,15,0,0,0,tarde,Viernes,Jun,SPJC,I,Grupo LATAM,0
16,6,15,16,0,0,0,tarde,Viernes,Jun,SKBO,I,Avianca,1
16,6,15,25,0,0,0,tarde,Viernes,Jun,SCCF,N,Sky Airline,0
16,6,15,30,0,1,0,tarde,Viernes,Jun,SCIE,N,Grupo LATAM,1
16,6,15,30,0,1,0,tarde,Viernes,Jun,SCTE,N,Grupo LATAM,0
16,6,15,35,0,0,0,tarde,Viernes,Jun,SCDA,N,Grupo LATAM,0
16,6,15,40,0,0,0,tarde,Viernes,Jun,SABE,I,Aerolineas Argentinas,1
16,6,15,40,0,0,0,tarde,Viernes,Jun,SCAR,N,Sky Airline,1
16,6,15,45,0,0,0,tarde,Viernes,Jun,SBGR,I,Grupo LATAM,0
16,6,15,55,0,0,0,tarde,Viernes,Jun,SCSE,N,Grupo LATAM,0
16,6,16,0,0,1,0,tarde,Viernes,Jun,SCTE,N,Latin American Wings,0
16,6,16,10,0,0,0,tarde,Viernes,Jun,SACO,I,Grupo LATAM,0
16,6,16,10,0,0,0,tarde,Viernes,Jun,SCFA,N,Grupo LATAM,0
16,6,16,30,0,1,0,tarde,Viernes,Jun,SCIE,N,Grupo LATAM,0
16,6,16,40,0,0,0,tarde,Viernes,Jun,EGLL,I,British Airways,0
16,6,17,5,0,0,0,tarde,Viernes,Jun,SCSE,N,Sky Airline,1
16,6,17,10,0,0,0,tarde,Viernes,Jun,SAME,I,Sky Airline,1
16,6,17,20,0,0,0,tarde,Viernes,Jun,SCFA,N,Grupo LATAM,1
16,6,17,25,0,0,0,tarde,Viernes,Jun,SCQP,N,Grupo LATAM,1
16,6,17,25,0,0,0,tarde,Viernes,Jun,SACO,I,Sky Airline,1
16,6,17,30,0,1,0,tarde,Viernes,Jun,SCIE,N,Grupo LATAM,0
16,6,17,50,0,0,0,tarde,Viernes,Jun,SABE,I,Grupo LATAM,1
16,6,18,0,0,1,0,tarde,Viernes,Jun,SCIE,N,Latin American Wings,1
16,6,18,5,0,0,0,tarde,Viernes,Jun,SCFA,N,Sky Airline,1
16,6,18,5,0,1,0,tarde,Viernes,Jun,SCCF,N,Grupo LATAM,0
16,6,18,10,0,1,0,tarde,Viernes,Jun,SCQP,N,Grupo LATAM,0
16,6,18,10,0,0,0,tarde,Viernes,Jun,LEMD,I,Grupo LATAM,0
16,6,18,10,0,0,0,tarde,Viernes,Jun,SCQP,N,Sky Airline,1
16,6,18,20,0,0,0,tarde,Viernes,Jun,SCFA,N,Grupo LATAM,1
16,6,18,25,0,0,0,tarde,Viernes,Jun,SAEZ,I,Aerolineas Argentinas,1
16,6,18,25,0,0,0,tarde,Viernes,Jun,CYYZ,I,Air Canada,1
16,6,18,30,0,0,0,tarde,Viernes,Jun,SBGR,I,Grupo LATAM,1
16,6,18,30,0,1,0,tarde,Viernes,Jun,SCSE,N,Grupo LATAM,1
16,6,18,40,0,0,0,tarde,Viernes,Jun,SCTE,N,Sky Airline,0
16,6,18,40,0,1,0,tarde,Viernes,Jun,SCIE,N,Grupo LATAM,1
16,6,18,45,0,1,0,tarde,Viernes,Jun,SCAT,N,Grupo LATAM,0
16,6,18,55,0,1,0,tarde,Viernes,Jun,SPJC,I,Grupo LATAM,1
16,6,19,5,0,0,0,noche,Viernes,Jun,SCAT,N,Sky Airline,1
16,6,19,10,0,1,0,noche,Viernes,Jun,SCTE,N,Grupo LATAM,0
16,6,19,15,0,1,0,noche,Viernes,Jun,SCSE,N,Grupo LATAM,0
16,6,19,20,0,0,0,noche,Viernes,Jun,SCDA,N,Sky Airline,1
16,6,19,30,0,0,0,noche,Viernes,Jun,SPJC,I,Grupo LATAM,1
16,6,19,30,0,0,0,noche,Viernes,Jun,SAEZ,I,Grupo LATAM,1
16,6,19,40,0,0,0,noche,Viernes,Jun,SCDA,N,Grupo LATAM,1
16,6,19,40,0,0,0,noche,Viernes,Jun,KATL,I,Delta Air,0
16,6,19,55,0,0,0,noche,Viernes,Jun,SCCF,N,Grupo LATAM,0
16,6,20,0,0,1,0,noche,Viernes,Jun,SCFA,N,Grupo LATAM,1
16,6,20,0,0,0,0,noche,Viernes,Jun,KMIA,I,American Airlines,0
16,6,20,25,0,0,0,noche,Viernes,Jun,SABE,I,Aerolineas Argentinas,1
16,6,20,30,1,0,0,noche,Viernes,Jun,KDFW,I,American Airlines,1
16,6,20,35,0,1,0,noche,Viernes,Jun,SCFA,N,Grupo LATAM,0
16,6,20,35,0,0,0,noche,Viernes,Jun,SCIE,N,Sky Airline,1
16,6,20,45,0,0,0,noche,Viernes,Jun,SCDA,N,Sky Airline,0
16,6,20,55,0,0,0,noche,Viernes,Jun,KIAH,I,United Airlines,0
